Dataset,target_word,guess,similarity_score,iteration,word_embedding,vocabulary_words_file_name_path,vocabulary_words_count,execution_time
English,uncomplicated,airmen,0.3863969008906065,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,uncomplicated,uncomplicated,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,painter,eras,10.17995778098938,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,painter,ashamed,10.98246245290686,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,painter,painter,99.99999989518287,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,voter,mufti,12.979571146587233,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,voter,dishpan,12.437396795332434,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,voter,voter,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,missing,solitons,1.7930890139534528,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,missing,mordant,-5.519525157583605,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,missing,missing,99.9999990554657,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,lighting,lipase,1.463428645252296,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,lighting,despoliation,11.829338613141626,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,lighting,lighting,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,example,stratosphere,1.9547884592070464,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,example,expanded,8.923990788269865,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,example,example,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,checkers,buildup,3.331439315783724,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,checkers,gabbled,16.988045648173866,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,checkers,checkers,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,company,stearic,5.033312218914565,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,company,laureates,8.487934229431726,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,company,company,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,chess,bounteous,-9.555632956549086,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,chess,disability,11.449855687698584,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,chess,chess,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,active,frocking,8.416619136922666,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,active,tangency,-6.869757968434831,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,active,active,99.99999828780183,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,commercial,quinta,14.67932421393301,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,commercial,remaster,1.998297116229808,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,commercial,commercial,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,individual,parenchymal,16.586755423205645,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,individual,dissipate,3.6745564672411857,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,individual,individual,99.99999889456541,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,forgetful,biophysicist,11.0908844144734,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,forgetful,taskmaster,25.95441335515757,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,forgetful,forgetful,99.99999817381585,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,lean,almandine,12.846063175530208,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,lean,ooze,8.440543338582218,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,lean,lean,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,limited,omniscient,5.241822631703297,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,limited,qualification,2.026525058992401,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,limited,limited,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,poke,digests,13.92739499297555,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,poke,tranquillizer,12.71802409674484,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,poke,poke,99.9999981645171,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,visor,kitchenettes,6.578998721869045,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,visor,schoolgirls,2.5615003167121064,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,visor,visor,99.99999824906132,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,match,depoliticizes,-1.7224191942796896,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,match,wer,9.101854038092238,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,match,match,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,landing,overcalled,1.8325731037967863,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,landing,photographs,1.6296801102926861,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,landing,landing,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,debate,scenarist,-1.8581379080842897,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,debate,pressure,8.542766275840918,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,debate,debate,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,title,buzzers,-2.84551443853025,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,title,rationalize,5.052696536134804,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,title,title,99.99999964148249,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,century,bioacoustics,8.537244632963315,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,century,regroupment,7.47531741414641,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,century,century,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,softly,blindly,21.83660226242472,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,softly,concretized,6.139279290569721,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,softly,softly,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,speculation,marasmus,0.08857334618985746,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,speculation,winners,1.2058856672472529,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,speculation,speculation,99.99999907671851,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,repeatedly,unwept,3.6627091204122664,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,repeatedly,bys,13.073256029390146,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,repeatedly,repeatedly,99.99999904338358,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,legislator,hematological,2.1621177600503527,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,legislator,effigies,3.715463294664101,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,legislator,legislator,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,grandparent,smolts,20.54429182792401,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,grandparent,meterage,0.19316818353228848,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,grandparent,grandparent,99.99999845233363,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,booth,unornamented,8.95029783587098,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,booth,freelancer,2.080549644534402,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,booth,booth,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,poem,grippers,4.386277795918736,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,poem,pope,21.363211080763588,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,poem,poem,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,together,twittered,8.221454676808971,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,together,alert,6.655046219279215,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,together,together,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,offensive,nonparticipating,-3.7591300901952396,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,offensive,wisen,8.174302397134692,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,offensive,offensive,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,headphones,properly,14.024835539584512,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,headphones,truants,16.08086759519963,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,headphones,headphones,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,equality,moonmen,1.1298076800170587,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,equality,tightlipped,0.49042272512341833,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,equality,equality,99.99999854747449,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,alcohol,autumns,4.579171726717258,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,alcohol,largest,0.3416162355845853,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,alcohol,alcohol,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,spill,grimacing,6.742342396610446,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
